State,Year,HLp,Dr,NPr,LTFr,CLEARr,EIr,EI6r,PerTscr,PerTNscr,PerNPIS,PerReferOP,PerReDirDiag,PerOPS,PerNPOS,PerD,PerDHL,PerHL3,PerLTF,PerEI,PerEI6,NPIS,ReferOP,OPS,POS,NPOS,EI,EI6,Birth,Tscr,TNscr,NoInPaOut,NoInReOut,PaInPaOut,PaInReOut,PaInNoOut,ReInNoOut,ReInPaOut,ReInReOut,ReInStDia,Tdiag,TotPas,TotNotPas,HL,NHL,HL3,LTF,CLEAR,ToEnrEIPC,ToEnrEINPC,ToEnrEI6PC,ToEnrEI6NPC
New Hampshire,2012,1.0582872028655161,15.060240963855422,28.980788016932596,10.50146532074243,3.5004884402474765,0.9768804949527842,0.81406707912732,97.76362912853163,NA,0,NA,NA,NA,NA,51.96629213483146,7.027027027027027,61.53846153846154,36.235955056179776,92.3076923076923,76.92307692307693,0,0,0,0,0,12,10,12565,12284,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,184,11928,356,13,171,8,129,43,12,0,10,0
New Jersey,2012,1.2799269747090398,4.514471112345838,8.761050532310714,3.7504836933334653,0.506017641164039,0.9128161370017959,0.40679849583775685,99.35724918423881,NA,0.3125403077777888,100,NA,0,NA,51.52887882219706,28.35164835164835,48.837209302325576,42.80860702151755,71.31782945736434,31.782945736434108,315,315,0,0,0,92,41,101439,100787,NA,NA,NA,NA,NA,NA,315,NA,NA,NA,454,99904,883,129,325,63,378,51,92,0,41,0
New Mexico,2012,2.6426150399264663,7.353363589360602,52.33526742115241,39.81157005802263,5.227781926811053,2.125581662549549,1.8383408973401505,66.56342013689725,NA,0,NA,NA,NA,NA,14.050493962678376,35.9375,69.56521739130434,76.0702524698134,80.43478260869566,69.56521739130434,0,0,0,0,0,37,32,26151,17407,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,127,16496,911,46,81,32,693,91,37,0,32,0
New York,2012,NA,NA,31.53247218161749,NA,31.53247218161749,0,0,83.18072408744634,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,241794,201126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194784,6342,NA,NA,NA,NA,6342,NA,NA,NA,NA
North Carolina,2012,1.5804884541159248,3.2524788713648767,7.10387968323684,2.686830371997072,1.1728888001597126,1.3392560058561258,0.9982032341784787,99.0777599208802,NA,0.2595328408864045,100,NA,0,NA,45.78454332552693,48.59335038363171,50,37.822014051522245,84.73684210526315,63.1578947368421,312,312,0,0,0,161,120,121335,120216,NA,NA,NA,NA,NA,NA,312,NA,NA,NA,390,119362,854,190,200,95,323,141,161,0,120,0
North Dakota,2012,2.107481559536354,7.463997190024587,32.40252897787144,15.981735159817351,9.044608359676854,2.107481559536354,0,98.8112798264642,NA,1.8001404987706355,100,NA,0,NA,23.035230352303522,28.235294117647058,66.66666666666666,49.32249322493225,100,0,205,205,0,0,0,24,0,11525,11388,NA,NA,NA,NA,NA,NA,205,NA,NA,NA,84,11019,369,24,60,16,182,103,24,0,0,0
Ohio,2012,1.5467174009338398,18.502516138870533,28.64694904546478,9.106026388596408,1.045668102039779,0.9367443414106353,0.479264546768232,98.6270662044862,NA,0,NA,NA,NA,NA,64.58808618504436,8.359497645211931,79.34272300469483,31.78707224334601,60.56338028169014,30.985915492957744,0,0,0,0,0,129,66,139628,137711,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2547,133766,3945,213,2334,169,1254,144,129,0,66,0
Oklahoma,2012,1.4506959419721623,30.445010782199567,46.77514212899431,11.605567535777299,4.744167810233288,1.1174279553028819,0.9409919623603215,99.044697293309,NA,0,NA,NA,NA,NA,65.08801341156747,4.764971023824855,77.02702702702703,24.811399832355406,77.02702702702703,64.86486486486487,0,0,0,0,0,57,48,51502,51010,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1552,48624,2386,74,1478,57,592,242,48,9,40,8
Oregon,2012,1.868136875199344,13.05417596938078,29.32063607782385,14.216065977126714,2.0731762883309792,1.2758007928190642,0.7518111814826628,96.33059737523593,NA,0,NA,NA,NA,NA,44.52214452214452,14.31064572425829,46.34146341463415,48.484848484848484,68.29268292682927,40.243902439024396,0,0,0,0,0,56,33,45566,43894,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,572,42607,1287,82,490,38,624,91,56,0,33,0
Pennsylvania,2012,1.5179762281975138,12.770159240127628,16.727213776739593,1.2969117289454486,2.6675116243082524,1.1937482959611516,1.0168966965594994,95.55283299183935,NA,0,NA,NA,NA,NA,76.34361233480176,11.886901327178304,51.94174757281553,7.753303964757709,78.64077669902912,66.99029126213593,0,0,0,0,0,162,138,142023,135707,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1732,133437,2270,206,1526,107,176,362,162,0,138,0
Rhode Island,2012,1.0362694300518134,6.303972366148532,10.01727115716753,2.0725388601036268,1.7271157167530224,0.9499136442141624,0.5181347150259067,99.38208032955716,NA,0,NA,NA,NA,NA,62.93103448275862,16.43835616438356,75,20.689655172413794,91.66666666666666,50,0,0,0,0,0,11,6,11652,11580,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,72,11464,116,12,60,9,24,20,11,0,6,0
South Carolina,2012,1.6174148002968431,6.051034194051719,14.747017296824158,7.383022853119708,1.3319886590679884,0.7611363766102791,0.5137670542119385,96.85046625631198,NA,0,NA,NA,NA,NA,41.03225806451613,26.729559748427672,64.70588235294117,50.064516129032256,47.05882352941176,31.76470588235294,0,0,0,0,0,40,27,54262,52553,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,317,51778,775,85,232,55,388,70,40,0,27,0
South Dakota,2012,2.1629416005767843,3.0441400304414,22.43050548746295,18.745493871665463,0.7209805335255948,0,0,98.12136456531991,NA,0,NA,NA,NA,NA,13.571428571428571,71.05263157894737,81.48148148148148,83.57142857142857,0,0,0,0,0,0,0,0,0,12722,12483,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,37,12203,280,27,10,22,234,9,0,0,0,0
Tennessee,2012,1.0028174394728044,25.91805548923165,42.7988157203572,14.791557232223868,2.101141301752543,0.8714961081132706,0.4894704168855355,97.85514018691589,NA,0,NA,NA,NA,NA,60.557880055788004,3.8691847075080608,44.047619047619044,34.56066945606695,86.90476190476191,48.80952380952381,0,0,0,0,0,73,41,85600,83764,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2170,80179,3585,84,2086,37,1239,176,72,1,41,0
Texas,2012,1.0918997996416873,2.697946592318538,13.057743477753865,10.007314668560706,0.35513245910676233,0.18551695624980122,0.15636429169626104,98.77772629341376,NA,1.041545197231027,100,NA,0,NA,20.66166023949665,40.47151277013752,61.40776699029126,76.63892835396793,16.990291262135923,14.320388349514563,3930,3930,0,0,0,70,59,381993,377324,NA,NA,NA,NA,NA,NA,3930,NA,NA,NA,1017,372397,4927,412,605,253,3776,134,70,0,59,0
Utah,2012,1.927525057825752,4.683885890516577,13.415574402467232,7.343870470316114,1.4070932922127988,1.349267540478026,1.0986892829606785,98.92079472219044,NA,0.40478026214340784,100,NA,0,NA,34.91379310344828,41.1522633744856,59,54.741379310344826,70,56.99999999999999,210,210,0,0,0,70,57,52446,51880,NA,NA,NA,NA,NA,NA,210,NA,NA,NA,242,51184,696,100,142,59,381,73,70,0,57,0
Vermont,2012,0.528169014084507,3.697183098591549,27.288732394366196,8.098591549295774,15.669014084507042,0.35211267605633806,0.17605633802816903,99.876912256022507,NA,0,NA,NA,NA,NA,13.548387096774196,14.285714285714285,33.33333333333333,29.677419354838708,66.66666666666666,33.33333333333333,0,0,0,0,0,2,1,5687,5680,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,20,5525,155,3,17,1,46,89,2,0,1,0
Virginia,2012,1.6137600609419949,4.861326891657562,11.025689857367666,4.079505247226036,2.0948810728998564,1.1025689857367666,0.8018683532631031,98.36917403693515,NA,0,NA,NA,NA,NA,44.09090909090909,33.19587628865979,61.49068322981367,37,68.32298136645963,49.68944099378882,0,0,0,0,0,110,80,101421,99767,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,484,98667,1100,161,323,99,407,209,64,46,49,31
Washington,2012,1.8546619457089866,5.04612568345497,11.898740275068045,5.961413396921743,0.903244454079052,0,0,95.04916494007486,NA,0.5311077389984825,100,NA,0,NA,42.40890688259109,36.754176610978526,57.14285714285714,50.10121457489879,0,0,441,441,0,0,0,0,0,87359,83034,NA,NA,NA,NA,NA,NA,441,NA,NA,NA,418,82046,988,154,264,88,495,75,0,0,0,0
West Virginia,2012,0.43770859550254415,14.334956502708323,32.66400393937736,16.961208075723587,1.4225529353832687,0.21885429775127208,0,85.67076028874098,NA,0,NA,NA,NA,NA,43.88609715242881,3.0534351145038165,0,51.92629815745393,50,0,0,0,0,0,0,4,0,21334,18277,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,261,17680,597,8,253,0,310,26,4,0,0,0
Wisconsin,2012,1.676420385271885,6.461838575957083,8.793586930017069,1.2954157522555474,1.0515727871250915,0.8229700073152889,0.6248475981467935,99.1208193601015,NA,0,NA,NA,NA,NA,73.48353552859619,25.943396226415093,50.90909090909091,14.731369150779896,49.09090909090909,37.27272727272727,0,0,0,0,0,54,41,66198,65616,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,423,65039,577,110,313,56,85,69,54,0,41,0
Wyoming,2012,2.7243832299076733,4.691993340396549,7.1136673225367035,1.5135462388375966,1.0594823671863176,2.270319358256395,1.9676101104888752,96.3400408282298,NA,0.19676101104888752,100,NA,0,NA,65.95744680851064,58.06451612903226,88.88888888888889,21.27659574468085,83.33333333333334,72.22222222222221,13,13,0,0,0,15,13,6858,6607,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,30,6560,47,18,12,16,10,7,15,0,13,0
US,2012,1.4330119896645155,7.611060392229122,15.903161368404744,4.974580068596125,3.317782644929205,0.9231476324286294,0.6195323067645494,96.62715042491298,NA,0.17287751948372831,100,NA,0,NA,47.85878867676103,18.82802022077788,59.397260273972606,31.28044766293614,64.42009132420091,43.23287671232877,6605,6605,0,0,0,3527,2367,3953986,3820624,NA,NA,NA,NA,NA,NA,6605,NA,NA,NA,29078,3759864,60760,5475,23603,3252,19006,12676,3427,100,2313,54
State average,2012,1.6525914231244683,9.624516430813411,19.17964859643812,6.947379146128415,3.2938975869714078,1.0249861959943016,0.6561985110894312,96.69047120219018,NA,0.17496364391347424,100,NA,0,NA,50.26549169716244,29.312247262438184,55.30683913169792,35.74058945389091,62.36741268390656,38.57878340523632,128.49019607843138,128.49019607843138,0,0,0,68.94117647058823,46.19607843137255,77364,74761.66666666667,NA,NA,NA,NA,NA,NA,133.73469387755102,NA,NA,NA,592.8163265306123,73575.35294117648,1186.313725490196,111.42857142857143,481.38775510204084,66.14285714285714,386.59183673469386,245.31372549019608,68.32,2,46.04,1.08
State median,2012,1.6137600609419949,6.303972366148532,14.747017296824158,5.153705414560803,1.3395078265528724,0.9499136442141624,0.5361858420128416,98.36917403693515,NA,0,100,NA,0,NA,48.739495798319325,28.35164835164835,58.333333333333336,34.56066945606695,66.66666666666666,39.743589743589745,0,0,0,0,0,43,31,53376,52553,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,361,51184,743,76,232,38,240,73,44,0,31.5,0
State SD,2012,0.5844120864207812,8.841221287303341,12.838024185133794,6.799723531846314,5.608507077791439,0.6205121394930107,0.5458077864634093,5.4574133987857145,NA,0.41593397845179975,0,NA,0,NA,21.013998818730386,18.814075837711645,17.452906476595786,19.076660498820097,23.9437761850445,22.587039561896358,558.2710944531884,558.2710944531884,0,0,0,104.91089776847892,77.71898599643285,91583.32659998762,87921.8325390609,NA,NA,NA,NA,NA,NA,569.1544084396241,NA,NA,NA,695.6560355002256,87081.33916076935,1309.6896195694014,145.2299900158366,643.2188526053467,93.11059732024779,577.8705491705209,892.1133894342373,105.23005700824828,6.9546636826503345,78.09464691994593,4.561775522575322
Alabama,2013,1.0331314570716068,2.20876380477378,3.722835767723548,0.7659422871392946,0.7659422871392946,0.5343783398646241,0.3206270039187745,98.96521938406755,NA,0,NA,NA,NA,NA,59.33014354066985,46.774193548387096,43.103448275862064,20.574162679425836,51.724137931034484,31.03448275862069,0,0,0,0,0,30,18,56727,56140,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,123,55931,209,58,65,25,43,43,30,0,18,0
Alaska,2013,1.8233202662047587,5.1964627586835626,13.492569969915214,5.74345883854499,2.6438143859969,1.0939921597228555,0.7293281064819036,97.26015250931016,NA,0.5105296745373326,100,NA,0,NA,38.513513513513516,35.08771929824561,80,42.567567567567565,60,40,56,56,0,0,0,12,8,11278,10969,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,56,10821,148,20,36,16,63,29,12,0,8,0
Arizona,2013,1.4143940899367613,4.31331751393938,8.579878198459364,2.9106126313574676,1.3676372605173643,0.4441898794842722,0.32729780593577945,98.90286480612268,NA,0.2653450069550784,100,NA,0,NA,50.2724795640327,32.79132791327913,55.371900826446286,33.92370572207085,31.40495867768595,23.140495867768596,227,227,0,0,0,38,28,86498,85549,NA,NA,NA,NA,NA,NA,227,NA,NA,NA,368,84815,734,121,247,67,249,117,38,0,28,0
Arkansas,2013,0.8592541673827118,1.4893738901300337,14.75052987340322,10.59746806438678,2.6923297244658304,0.315059861373661,0.11456722231769491,98.82532763452122,NA,1.200091653777854,100,NA,0,NA,10.097087378640776,57.692307692307686,26.666666666666668,71.84466019417476,36.666666666666664,13.333333333333334,419,419,0,0,0,11,4,35329,34914,NA,NA,NA,NA,NA,NA,419,NA,NA,NA,51,34399,515,30,21,8,370,94,11,0,4,0
California,2013,1.8960726890440789,3.9298140221771676,5.8613468165169,0.9553369544358505,0.9782817284506855,1.5748458528363911,1.1889564716778052,96.73931686882405,NA,0.2678280894095267,100,NA,0,NA,67.04626334519574,48.2484076433121,66.22662266226622,16.29893238434164,83.05830583058305,62.70627062706271,1284,1284,0,0,0,755,570,495571,479412,NA,NA,NA,NA,NA,NA,1284,NA,NA,NA,1883,476602,2810,909,974,602,458,469,755,0,570,0
Colorado,2013,1.9939247604953656,3.1622400498481187,11.558532595996573,8.069164265129682,0.34270581821014096,0.9502297686735728,0.7944543967598723,97.95379638671875,NA,0,NA,NA,NA,NA,27.358490566037734,63.05418719211823,63.28125,69.81132075471697,47.65625,39.84375,0,0,0,0,0,61,51,65536,64195,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,202,63453,742,128,74,81,518,22,61,0,51,0
Connecticut,2013,2.491376006132618,11.224880906751356,14.099545529212069,2.5187537644417675,0.3832886163280951,1.8069320484038767,1.2867546405300334,99.04013015184383,NA,0,NA,NA,NA,NA,79.6116504854369,22.195121951219512,74.72527472527473,17.864077669902912,72.52747252747253,51.64835164835166,0,0,0,0,0,66,47,36880,36526,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,409,36011,515,91,318,68,92,14,66,0,47,0
Delaware,2013,0.8070301291248206,4.393830703012912,15.512912482065996,11.208751793400287,0,0.8070301291248206,0.3586800573888092,99.55365113372612,NA,0,NA,NA,NA,NA,28.32369942196532,18.367346938775512,44.44444444444444,72.25433526011561,100,44.44444444444444,0,0,0,0,0,9,4,11202,11152,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,48,10979,173,9,39,4,125,0,9,0,4,0
District of Columbia,2013,1.576789656259855,3.7842951750236518,33.427940712708924,29.01292967518133,0.7883948281299274,1.261431725007884,0,90.35475138908676,NA,12.188584042888678,100,NA,0,NA,11.320754716981133,41.66666666666667,10,86.79245283018868,80,0,773,773,0,0,0,8,0,7019,6342,NA,NA,NA,NA,NA,NA,773,NA,NA,NA,23,6130,212,10,13,1,184,5,8,0,0,0
Florida,2013,1.0687344841798543,4.826079038426516,9.302303290552004,3.359564454753712,1.1214523286909681,0.7763900737091316,0.5655186956646762,97.14692763960407,NA,0,NA,NA,NA,NA,51.88047398248325,22.14498510427011,56.05381165919282,36.11540443070582,72.6457399103139,52.91479820627802,0,0,0,0,0,162,118,214786,208658,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1006,206717,1941,223,783,125,701,234,162,0,118,0
Georgia,2013,1.6193414138469884,6.202077615033966,10.315204806205315,3.3196498983863263,0.8015739998542593,1.0363785048620726,0.6801233938157352,97.77543798538598,NA,0,NA,NA,NA,NA,60.12558869701727,26.109660574412537,64,32.18210361067504,64,42,0,0,0,0,0,128,84,126317,123507,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,765,122233,1274,200,565,128,410,99,115,13,77,7
Hawaii,2013,3.2592434280829234,7.854242359478521,10.418892925838854,1.8700577046377431,0.7480230818550972,1.8166274845052361,1.2288950630476598,98.86951928156365,NA,0.06945928617225902,100,NA,0,NA,75.38461538461539,41.49659863945578,67.21311475409836,17.94871794871795,55.73770491803278,37.704918032786885,13,13,0,0,0,34,23,18930,18716,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,146,18521,195,61,85,41,35,14,33,1,23,0
Idaho,2013,2.8855721393034828,22.786069651741293,31.741293532338307,7.611940298507463,1.3930348258706469,1.691542288557214,1.5422885572139304,99.0928810885427,NA,0.7412935323383085,100,NA,0,NA,71.78683385579937,12.663755458515283,84.48275862068965,23.981191222570533,58.620689655172406,53.44827586206896,149,149,0,0,0,34,31,20284,20100,NA,NA,NA,NA,NA,NA,149,NA,NA,NA,457,19462,638,58,399,49,153,28,34,0,31,0
Illinois,2013,NA,NA,10.015926856411726,NA,10.015926856411726,0.35318970285417267,0.31320596290841723,99.36366886943624,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,53,47,151022,150061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148558,1503,NA,NA,NA,NA,1503,53,0,47,0
Indiana,2013,1.9050428327372393,21.803522485650728,27.98569374285609,3.6625984784238534,2.5318633777023956,1.130735100721458,0.651401742806927,96.81230813164846,NA,0,NA,NA,NA,NA,77.90953008344313,8.737316798196167,65.16129032258064,13.087395696091347,59.354838709677416,34.193548387096776,0,0,0,0,0,92,53,84042,81363,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1773,79086,2277,155,1618,101,298,206,91,1,53,0
Iowa,2013,1.7246785826277828,6.010243545521062,12.543116964565694,4.494616912302707,2.064388000418104,1.4633636458659978,1.0452597470471412,98.69245647969052,NA,0,NA,NA,NA,NA,47.91666666666667,28.695652173913043,69.6969696969697,35.833333333333336,84.84848484848484,60.60606060606061,0,0,0,0,0,56,40,38775,38268,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,229,37788,480,66,163,46,172,79,56,0,40,0
Kansas,2013,2.091089916866425,11.092976998010915,12.776049370122916,0.6120263171316367,1.0965471515275156,1.2240526342632734,0.8925383791503035,98.59452392326452,NA,0.8160350895088488,100,NA,0,NA,86.82634730538922,18.850574712643677,45.1219512195122,4.790419161676647,58.536585365853654,42.68292682926829,320,320,0,0,0,48,35,39773,39214,NA,NA,NA,NA,NA,NA,320,NA,NA,NA,434,38713,501,82,352,37,24,43,48,0,35,0
Kentucky,2013,1.0519592741481008,34.52680617650373,40.06837735281963,3.888492316940301,1.671863846413946,0.5447646241124093,0.4320547018822557,99.58656814142736,NA,0,NA,NA,NA,NA,86.16971401781528,3.0467899891186074,64.28571428571429,9.70464135021097,51.78571428571429,41.07142857142857,0,0,0,0,0,29,23,53455,53234,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1837,51101,2133,56,1781,36,207,89,29,0,23,0
Louisiana,2013,0.9196218256913298,35.655512890839276,54.467426026911035,18.82804685231196,0,0.4517440547255655,0.24200574360298152,98.50295594685653,NA,0,NA,NA,NA,NA,65.46208530805687,2.5791855203619907,49.122807017543856,34.567535545023695,49.122807017543856,26.31578947368421,0,0,0,0,0,28,15,62924,61982,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2209,58606,3376,57,2152,28,1167,0,22,6,13,2
Maine,2013,1.543460601137287,13.80991064175467,18.034118602761982,3.249390739236393,1.0560519902518277,0.48740861088545895,0.4061738424045491,97.75271976494878,NA,0,NA,NA,NA,NA,76.57657657657657,11.176470588235295,73.68421052631578,18.01801801801802,31.57894736842105,26.31578947368421,0,0,0,0,0,6,5,12593,12310,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,169,12088,222,19,150,14,40,13,2,4,1,4
Maryland,2013,1.2985497096501213,7.6745746884939745,12.22679389535732,2.363652280486737,2.203157372552453,0.9046076629023315,0.4377133852753217,98.8804570505237,NA,0.2786775219586215,100,NA,0,NA,62.76849642004774,16.920152091254753,56.17977528089888,19.331742243436754,69.66292134831461,33.70786516853933,191,191,0,0,0,62,30,69314,68538,NA,NA,NA,NA,NA,NA,191,NA,NA,NA,525,67700,838,89,436,50,162,151,62,0,30,0
Massachusetts,2013,2.193564612353821,14.754167074176017,17.255110167241835,0.7684462017800008,1.7464686404090928,1.6766098947927293,1.187598675478183,99.13020595282613,NA,0,NA,NA,NA,NA,85.50607287449394,14.867424242424242,61.78343949044586,4.4534412955465585,76.43312101910828,54.14012738853503,0,0,0,0,0,120,85,72201,71573,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1055,70338,1235,157,898,97,55,125,120,0,85,0
Michigan,2013,1.405962723962652,4.965932441688597,10.652871408486247,4.4251775478568085,1.2707740005047046,1.360899816143336,0.4416164966292945,99.026301462779,NA,0,NA,NA,NA,NA,46.615905245346866,28.31215970961887,55.769230769230774,41.53976311336717,96.7948717948718,31.41025641025641,0,0,0,0,0,151,49,112047,110956,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,550,109774,1182,156,394,87,491,141,151,0,49,0
Minnesota,2013,2.4956919603066137,5.645017529264959,7.932735159546022,1.3815437637411612,0.9210291758274407,1.619228712341791,1.129003505852992,98.27727166549872,NA,0,NA,NA,NA,NA,71.16104868913857,44.21052631578947,70.83333333333334,17.415730337078653,64.88095238095238,45.23809523809524,0,0,0,0,0,109,76,68496,67316,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,379,66782,534,168,211,119,93,62,109,0,76,0
Mississippi,2013,1.6156828953037485,11.121283929340802,13.625592417061611,1.2656182679879362,1.2656182679879362,1.0232658336923741,0.7270573028866868,98.64003399915002,NA,0,NA,NA,NA,NA,81.62055335968378,14.527845036319611,51.66666666666667,9.288537549407115,63.33333333333333,45,0,0,0,0,0,38,27,37648,37136,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,412,36630,506,60,352,31,47,47,38,0,27,0
Missouri,2013,1.2150019359920958,11.228754155707172,17.57079722819339,5.32731618088842,1.028078561224081,1.0147268915977943,0.801100177577206,98.16120576671035,NA,0,NA,NA,NA,NA,63.90577507598785,10.820451843043994,58.24175824175825,30.319148936170215,83.51648351648352,65.93406593406593,0,0,0,0,0,76,60,76300,74897,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,840,73581,1316,91,749,53,399,77,76,0,60,0
Montana,2013,0.8389261744966443,3.0201342281879193,17.78523489932886,9.395973154362416,5.453020134228188,0.6711409395973154,0.5033557046979866,96.66693698807882,NA,0.7718120805369127,100,NA,0,NA,16.9811320754717,27.77777777777778,50,52.83018867924528,80,60,92,92,0,0,0,8,6,12331,11920,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,35,11708,212,10,25,5,112,65,6,2,5,1
