State,Year,Unknw,ParFamContUnr,UnatoCont,NoInPaOut,NoInReOut,PaInNoOut,PaInPaOut,PaInReOut,ReInNoOut,ReInPaOut,ReInReOut,ReInStDia,Tdiag,ToEnrEINPC,ToEnrEI6NPC,ToEnrEIPC,ToEnrEI6PC,HL3,TotNoPas,TNscr,Birth,TotPas,Tscr,HL,NHL,PerD,PerDHL,PerEI,PerEI6,PerHL3,HLp,LTF,PerLTF,NPIS,PerNPIS,PerNPOS,PerTNscr,PerOPS,Dr,EIr,LTFr,NPr,CLEARr,PerReDirDiag,ReferOP,PerReferOP,EI,EI6,NPOS,OPS,POS,PerTscr
Indiana,2020,41,260,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,2981,NA,NA,122,73,101,3565,1579,74966,69822,73387,178,2803,83.61851332398317,5.971150620597115,NA,NA,56.74157303370787,2.425497703953016,353,9.901823281907433,NA,NA,NA,2.1062881839767362,NA,40.620273345415406,NA,4.810116233120308,48.578086037036535,3.1476964585008242,NA,NA,NA,NA,NA,NA,NA,NA,97.89371181602327
Iowa,2020,0,29,27,119,6,33470,0,0,128,1290,140,217,324,NA,NA,31,19,32,491,604,35974,34879,35370,62,243,62.11812627291242,20.327868852459016,NA,NA,51.61290322580645,1.752897936104043,56,11.405295315682281,1775,5.018377155781736,9.389067524115756,1.678990381942514,92.39453357100416,8.623126943737631,NA,1.5832626519649422,13.881820752049759,3.675431156347187,12.225352112676056,1683,94.8169014084507,NA,NA,146,1555,1409,98.32100961805749
Kansas,2020,6,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,553,NA,NA,43,32,28,641,344,35873,34888,35529,53,491,84.86739469578784,9.742647058823529,NA,NA,52.83018867924528,1.4917391426721833,30,4.6801872074882995,NA,NA,NA,0.9589384774064059,NA,15.311435728559768,NA,0.8443806467955755,18.04159981986546,1.8857834445101185,NA,NA,NA,NA,NA,NA,NA,NA,99.0410615225936
Kentucky,2020,71,66,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,0,0,12,11,46,1181,1010,49148,46957,48138,65,688,63.75952582557155,8.632138114209829,18.461538461538463,16.923076923076923,70.76923076923077,1.350284598446134,230,19.475021168501268,NA,NA,NA,2.0550174981687963,NA,15.64252773276829,0.24928331048236324,4.777930117578628,24.53363247330591,4.113174622958994,NA,NA,NA,12,11,NA,NA,NA,97.9449825018312
Louisiana,2020,1,74,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,2,1,52,42,55,751,801,57107,55555,56306,81,329,54.593874833555255,19.75609756097561,66.66666666666666,53.086419753086425,67.90123456790124,1.4385678258089725,231,30.758988015978694,NA,NA,NA,1.4026301504193883,NA,7.28163961211949,0.9590452172059816,4.10258231804781,13.337832557809113,1.9536106276418146,NA,NA,NA,54,43,NA,NA,NA,98.5973698495806
Maine,2020,17,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,0,0,20,13,20,329,361,11300,10610,10939,30,269,90.88145896656535,10.033444816053512,66.66666666666666,43.333333333333336,66.66666666666666,2.742481031172868,42,12.76595744680851,NA,NA,NA,3.1946902654867255,NA,27.33339427735625,1.8283206874485787,3.839473443642015,30.075875308529117,-1.096992412469147,NA,NA,NA,20,13,NA,NA,NA,96.80530973451327
Maryland,2020,105,213,22,471,8,61984,1,0,339,1049,79,577,677,0,0,63,45,50,1003,1066,65574,63505,64508,88,549,63.50947158524427,13.814756671899527,71.5909090909091,51.13636363636363,56.81818181818182,1.3641718856575928,340,33.89830508474576,2044,3.1685992435046813,5.410447761194029,1.625644310244914,82.63103802672148,9.87474421777144,0.9766230545048676,5.270664103677063,15.548459105847337,0.40305078439883424,28.228962818003918,1946,95.2054794520548,63,45,87,1608,1521,98.37435568975509
Massachusetts,2020,27,6,0,2,0,65072,0,0,1375,87,12,NA,1195,0,0,127,99,102,1387,665,67213,65161,66548,152,1043,86.15717375630858,12.719665271966527,83.55263157894737,65.13157894736842,67.10526315789474,2.2840656368335637,33,2.3792357606344625,1474,2.214942597824127,11.881188118811881,0.9893919331081784,NA,17.95696339484282,1.9083969465648853,0.4958826711546553,20.842098936106268,2.389252870108794,NA,NA,NA,127,99,12,101,89,99.01060806689182
Michigan,2020,27,319,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,0,0,102,67,114,1248,1094,101961,99619,100867,186,251,35.016025641025635,42.5629290617849,54.83870967741935,36.02150537634409,61.29032258064516,1.8440124123846253,629,50.40064102564102,0,0,NA,1.0729592687400085,NA,4.3324377645810825,1.0112326132431817,6.235934448332953,12.372728444387164,1.804356231473128,NA,0,NA,102,67,0,0,0,98.92704073125999
Minnesota,2020,7,225,40,494,15,57162,NA,NA,504,3023,302,506,797,NA,NA,52,41,136,1327,812,62818,60679,62006,160,544,53.051996985681996,22.727272727272727,NA,NA,85,2.5803954456020386,272,20.497362471740768,4335,6.991258910428024,NA,1.2926231334967684,NA,11.35373996064897,NA,4.386672257523466,21.401154726961906,5.660742508789472,11.672433679354095,4338,100.06920415224914,NA,NA,NA,NA,NA,98.70737686650322
Mississippi,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,2020,0,475,5,61,3,65449,0,14,482,1661,161,557,693,0,0,88,74,69,1217,1679,70067,67171,68388,117,529,53.08134757600658,18.111455108359134,75.21367521367522,63.24786324786324,58.97435897435898,1.7108264607825934,480,39.44124897288414,2861,4.183482482306838,9.368421052631579,2.3962778483451554,80.23648648648648,9.446101655261156,1.2867754576826345,7.018775223723461,17.795519681815524,1.330642802830906,19.468717231737152,2368,82.76826284515903,88,74,178,1900,1722,97.60372215165485
Montana,2020,71,117,0,135,3,9641,16,1,145,433,42,36,37,0,0,8,7,3,227,368,10820,10225,10452,9,24,14.537444933920703,27.27272727272727,88.88888888888889,77.77777777777779,33.33333333333333,0.8610792192881744,188,82.81938325991189,656,6.276310753922694,7.301587301587302,3.4011090573012934,83.11345646437994,3.1572904707233063,0.7654037504783774,17.986988136241866,21.718331419823958,0.5740528128587831,5.487804878048781,758,115.54878048780488,8,7,46,630,584,96.5988909426987
Nebraska,2020,NA,NA,NA,57,2,23059,21,NA,150,1126,34,NA,186,NA,NA,43,37,46,186,262,24711,24263,24449,67,119,100,36.02150537634409,NA,NA,68.65671641791045,2.7403983803018526,NA,NA,NA,NA,NA,1.060256565901825,NA,7.607673115464845,NA,NA,7.607673115464845,NA,NA,NA,NA,NA,NA,NA,NA,1204,98.93974343409818
Nevada,2020,226,20,30,30,5,30177,353,9,302,1121,160,2,177,0,0,29,21,25,478,1100,33259,31681,32159,40,127,34.93723849372385,23.952095808383234,72.5,52.5,62.5,1.2438197705152523,276,57.74058577405857,1585,4.928635840666687,10.369487485101311,3.3073754472473618,103.70828182941905,5.192947541901178,0.901769333623558,8.58235641655524,14.863646257657265,1.0883422992008458,0.12618296529968456,1618,102.08201892744479,29,21,174,1678,1504,96.69262455275263
New Hampshire,2020,64,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,NA,NA,4,2,4,411,245,11559,10903,11314,16,215,56.20437956204379,6.926406926406926,NA,NA,25,1.4141771256849922,NA,NA,NA,NA,NA,2.1195605156155377,NA,20.417182252077072,NA,NA,36.326674916033234,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.88043948438447
New Jersey,2020,472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,0,0,51,29,67,839,1271,95465,93355,94194,98,220,37.902264600715135,30.81761006289308,52.04081632653062,29.591836734693878,68.36734693877551,1.040405970656305,NA,NA,NA,NA,NA,1.3313779919342168,NA,3.376011210905153,0.5414357602395057,NA,8.907149075312653,NA,NA,NA,NA,51,29,NA,NA,NA,98.66862200806578
New Mexico,2020,18,77,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,298,1,1,21,16,13,773,1589,20508,18146,18919,34,262,38.292367399741266,11.486486486486488,64.70588235294117,50,38.23529411764706,1.7971351551350494,95,12.289780077619664,NA,NA,NA,7.748195826019115,NA,15.64564723294043,1.162852159205032,5.021407051112638,40.85839632115862,20.191342037105557,NA,NA,NA,22,17,NA,NA,NA,92.25180417398089
New York,2020,2049,0,0,1215,36,194230,635,0,2489,3308,420,53,835,1,1,157,87,153,2998,6758,209144,199388,202386,268,445,23.78252168112075,37.58765778401122,58.95522388059702,32.83582089552239,57.08955223880597,1.3242022669552242,2049,68.34556370913943,6270,3.0980403782870356,8.122550765942286,3.2312664958114983,75.17407605784682,3.522970956489085,0.7806864111153934,10.124218078325576,14.813277598252842,1.1660885634381823,0.8452950558213715,7468,119.10685805422648,158,88,456,5614,5158,96.7687335041885
North Carolina,2020,75,116,223,0,0,112435,0,0,599,3969,452,203,681,1,1,157,116,134,1254,1184,118842,116404,117658,245,436,54.30622009569378,35.97650513950074,64.48979591836735,47.755102040816325,54.69387755102041,2.0823063455098674,414,33.014354066985646,5223,4.439137160244097,10.223931237276634,0.9962807761565776,88.06772908366534,5.787961719560081,1.3428751126145269,3.518672763433001,10.658008805181119,1.3513743221880365,3.886655179015891,5020,96.11334482098411,158,117,452,4421,3969,99.00371922384342
North Dakota,2020,0,95,39,73,4,9964,0,0,151,1055,92,57,121,0,0,13,9,11,304,148,11544,11092,11396,19,94,37.17105263157895,16.8141592920354,68.42105263157895,47.368421052631575,57.89473684210527,1.6672516672516673,134,44.07894736842105,1355,11.89013689013689,7.8431372549019605,1.282051282051282,89.01818181818182,9.915759915759915,1.1407511407511408,11.758511758511759,26.676026676026677,5.001755001755002,4.206642066420664,1375,101.4760147601476,13,9,96,1224,1128,98.71794871794873
Ohio,2020,5,838,275,80,3,120991,7,0,5604,30,1,0,4310,6,2,141,97,206,5608,3295,130011,121108,126716,294,3886,74.53637660485022,7.033492822966507,50,33.6734693877551,70.06802721088435,2.320148994602102,1118,19.935805991440798,5635,4.4469522396540295,3.3057851239669422,2.534400935305474,2.1161245190626095,32.98715237223397,1.160074497301051,8.822879510085546,44.25644748887275,2.4464156065532374,0,5718,101.47293700088731,147,99,4,121,117,97.46559906469453
Oklahoma,2020,NA,67,358,294,5,41858,794,108,451,1894,165,NA,76,38,8,20,12,43,729,356,45925,44840,45569,76,NA,NA,NA,76.31578947368422,26.31578947368421,56.57894736842105,1.6678004783954004,NA,NA,2510,5.5081305273321775,8.52760736196319,0.7751769188894937,NA,NA,1.272795101933332,NA,15.997717746713775,NA,NA,NA,NA,58,20,278,3260,2982,99.2248230811105
Oregon,2020,27,84,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1195,1,0,60,39,52,1412,635,40272,38225,39637,81,1114,84.63172804532579,6.7782426778242675,75.30864197530865,48.148148148148145,64.19753086419753,2.043545172439892,124,8.78186968838527,NA,NA,NA,1.5767779102105681,NA,30.14859853167495,1.538966117516462,3.1283901405252665,35.62328127759417,2.34629260539395,NA,NA,NA,61,39,NA,NA,NA,98.42322208978943
Pennsylvania,2020,71,84,174,2350,28,120004,205,5,1237,3790,262,566,693,NA,NA,120,98,134,1073,2767,130173,126333,127406,178,424,56.10438024231128,29.568106312292358,NA,NA,75.28089887640449,1.3971084564306233,329,30.661696178937557,5855,4.595544950787247,4.442771084337349,2.1256328117197882,86.6049302204252,4.725052195344018,NA,2.582295967222894,8.421895358146399,1.114547195579486,9.666951323654995,7667,130.9479077711358,NA,NA,295,6640,6345,97.8743671882802
Rhode Island,2020,0,54,0,194,4,9119,19,1,56,899,131,107,246,0,0,16,13,22,299,117,10647,10231,10530,23,195,72.90969899665552,10.550458715596331,69.56521739130434,56.52173913043478,95.65217391304348,2.1842355175688506,54,18.06020066889632,1193,11.329534662867996,10.897435897435898,1.098901098901099,97.19626168224299,20.70275403608737,1.5194681861348527,5.128205128205129,28.395061728395063,2.5641025641025643,8.968985750209555,1284,107.62782900251466,16,13,136,1248,1112,98.9010989010989
South Carolina,2020,506,154,3,50,27,47602,325,38,510,1758,123,298,308,14,7,80,53,69,996,1349,52080,49735,50731,107,177,28.514056224899598,37.67605633802817,87.85046728971963,56.074766355140184,64.48598130841121,2.109164021998384,663,66.56626506024097,2689,5.300506593601546,8.09995691512279,2.5902457757296466,94.04376012965965,5.598154974276084,1.8529104492322248,13.068932211074097,19.632966036545703,0.9658788511955215,11.082186686500558,2468,91.78133134994422,94,60,188,2321,2133,97.40975422427034
South Dakota,2020,299,0,0,77,6,10284,0,2,316,224,11,75,73,0,0,3,2,17,410,629,11624,10585,10995,24,49,17.804878048780488,32.87671232876712,12.5,8.333333333333332,70.83333333333334,2.1828103683492497,299,72.92682926829268,626,5.693497044110959,5.9375,5.411218169304886,50.473186119873816,6.639381537062301,0.2728512960436562,27.19417917235107,37.28967712596635,3.4561164165529785,11.980830670926517,634,101.27795527156549,3,2,19,320,301,94.58878183069511
Tennessee,2020,0,399,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,2207,4,4,83,49,54,2968,916,84395,80511,83479,160,2023,73.55121293800539,7.329363261566652,54.37499999999999,33.125,33.75,1.916649696330814,549,18.49730458221024,NA,NA,NA,1.0853723561822384,NA,26.150289294313538,1.0421782723798798,6.5765042705351044,35.5538518669366,2.82705830208795,NA,NA,NA,87,53,NA,NA,NA,98.91462764381777
Texas,2020,3029,22,20,1090,29,344483,33,0,2575,8330,1039,2191,1987,2,1,108,43,257,5834,5545,365315,353936,359770,404,1481,32.31059307507713,21.43236074270557,27.22772277227723,10.891089108910892,63.613861386138616,1.1229396558912639,3071,52.639698320191975,14135,3.9288990188175776,10.15112631879099,1.517868141193217,80.54045778152033,5.239458542958001,0.3057508964060372,8.53600911693582,16.215915723934735,2.4404480640409147,15.500530597806863,13063,92.41598868058011,110,44,1068,10521,9453,98.48213185880678
Utah,2020,NA,29,8,73,2,43891,34,5,78,1843,256,148,726,NA,NA,112,82,116,489,630,46960,45841,46330,134,513,132.31083844580778,20.71097372488408,NA,NA,86.56716417910447,2.8922944096697605,NA,NA,2325,5.018346643643428,11.884319927699954,1.3415672913117547,98.26820603907638,13.965033455644292,NA,NA,10.554716166630692,NA,6.365591397849463,2252,96.86021505376344,NA,NA,263,2213,1950,98.65843270868825
Vermont,2020,0,0,0,90,0,4399,0,0,0,328,39,0,39,0,0,4,4,4,39,97,4953,4817,4856,6,33,100,15.384615384615385,66.66666666666666,66.66666666666666,66.66666666666666,1.2355848434925865,0,0,367,7.557660626029654,8.533916849015318,1.9584090450232183,100,8.031301482701812,0.8237232289950577,0,8.031301482701812,0,0,457,124.52316076294278,4,4,39,457,418,98.04159095497678
Virginia,2020,160,159,16,0,31,88077,409,41,528,2109,266,816,1037,0,0,45,32,87,1682,2569,94846,90595,92277,140,871,60.10701545778835,13.847675568743817,32.142857142857146,22.857142857142858,62.142857142857146,1.5171711260660836,335,19.916765755053508,3719,4.030256727028403,11.834733893557422,2.708601311599857,97.34151329243353,10.956142917520076,0.4876621476640983,3.630373765943843,18.22772738602252,3.6412107025586007,21.941382091960204,2934,78.89217531594514,45,32,338,2856,2518,97.29139868840015
Washington,2020,0,293,47,1873,95,75023,0,0,383,3251,264,300,640,2,0,106,76,86,1042,663,81852,80147,81189,160,474,60.84452975047985,25.236593059936908,67.5,47.5,53.75,1.970710317900208,340,32.629558541266796,4198,5.170651196590671,6.547510486959694,0.8099985339393051,93.4708489601091,7.808939634679574,1.3302294645826405,4.1877594255379424,12.834250945325104,0.8375518851075884,7.146260123868508,5866,139.7332062887089,108,76,359,5483,5124,99.19000146606069
West Virginia,2020,381,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,374,NA,NA,7,6,7,905,279,18218,17034,17939,9,365,41.32596685082873,2.406417112299465,NA,NA,77.77777777777779,0.5017002062545292,NA,NA,NA,NA,NA,1.5314524097046878,NA,20.84843079324377,NA,NA,50.448742962261,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.4685475902953
Wisconsin,2020,9,163,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,NA,NA,62,36,64,830,1070,60190,58290,59120,115,360,57.22891566265061,24.210526315789473,NA,NA,55.65217391304348,1.9451962110960757,182,21.927710843373493,NA,NA,NA,1.7777039375311512,NA,8.034506089309877,NA,3.0784844384303116,14.039242219215154,2.9262516914749663,NA,NA,NA,NA,NA,NA,NA,NA,98.22229606246886
Wyoming,2020,0,1,0,0,0,5306,0,0,5,192,22,10,36,0,0,13,11,13,37,85,5620,5498,5535,14,17,83.78378378378379,45.16129032258064,92.85714285714286,78.57142857142857,92.85714285714286,2.5293586269196022,1,2.7027027027027026,229,4.137308039747064,10.2803738317757,1.5124555160142348,97.71689497716895,5.600722673893405,2.3486901535682025,0.18066847335140018,6.684733514001806,0.9033423667570009,4.366812227074235,219,95.63318777292577,13,11,22,214,192,98.48754448398577
