State,Year,HLp,Tscr1r,NPr,LTFr,CLEARr,Dr,EIr,EI6r,PerTscr,PerTNscr,PerTscr1,PerPas1,PerNotPas1,PerPIS,PerNPIS,PerReferToOPS,PerReDirDiag,PerOPS,PerNPOS,PerLTF,PerD,PerDHL,PerHL3,PerEI,PerEI6,Tscr1,PIS,NPIS,ReferToOPS,OPS,POS,NPOS,CLEAR,EI,EI6,Birth,Tscr,TNscr,NoInPaOut,NoInReOut,PaInPaOut,PaInReOut,PaInNoOut,ReInNoOut,ReInPaOut,ReInReOut,ReInStDia,TotPas,TotNotPas,TotPas1,TotNotPas1,LTF,TDia,TDia3,HL,NHL,HL3,NHL3,ToEnrEIPC,ToEnrEINPC,ToEnrEI6PC,ToEnrEI6NPC
West Virginia,2018,0.767585942211744,964.636219090959,26.865507977411042,12.665168046493777,0.7127583749109052,13.48758155600636,0.49344810570754977,0.4386205384067109,98.14356435643565,1.8564356435643563,94.67283684890229,97.34568602932818,2.65431397067182,NA,NA,NA,NA,NA,NA,4.714285714285714,50.204081632653065,5.691056910569105,42.857142857142854,64.28571428571429,57.14285714285714,17594,NA,NA,NA,NA,NA,NA,13,9,8,18584,18239,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,17749,490,17127,467,231,246,217,14,232,6,211,9,0,8,0
Wisconsin,2018,1.9399875968006106,926.8847297533671,10.463211792580342,2.0671998982301587,1.4470399287611113,6.948971965589072,1.0813045621511599,0.7155691955412089,98.43011425888245,1.5698857411175458,91.23336985443731,99.77354217776939,0.22645782223060956,NA,NA,NA,NA,NA,NA,1.9756838905775076,66.41337386018236,27.91762013729977,54.91803278688525,55.73770491803278,36.885245901639344,58289,NA,NA,NA,NA,NA,NA,91,68,45,63890,62887,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,62229,658,58157,132,130,437,294,122,315,67,227,68,0,45,0
Wyoming,2018,2.8808676495509236,993.0520250804948,6.100660904931368,0,0.6778512116590408,5.422809693272327,2.3724792408066433,2.0335536349771224,98.53063950576056,1.469360494239439,97.84605109367173,99.45392491467577,0.5460750853242321,97.55973563802746,2.457210642264023,93.10344827586206,7.586206896551724,98.51851851851852,17.293233082706767,0,88.88888888888889,53.125,88.23529411764706,82.35294117647058,70.58823529411765,5860,5757,145,135,133,110,23,4,14,12,5989,5901,88,0,0,0,1,5756,2,110,22,11,5865,36,5828,32,0,32,27,17,15,15,12,10,4,9,3
US,2018,1.7469829777802885,970.0910647470133,16.366557878589028,4.231925027486734,1.641327446319385,10.49330540478291,1.1641121024201364,0.815638974234174,98.31663246381997,1.6833675361800249,95.3760866691679,98.6923160056198,1.307683994380201,68.80350678585552,3.3698410766977673,116.28596759893608,7.382122995083421,86.94654689622668,8.894079382667826,2.5857147598659096,64.11430847356368,16.648547911166332,64.30348258706468,66.63557213930348,46.6884328358209,3571658,2533191,124070,144276,125443,114286,11157,6043,4286,3003,3744815,3681776,63039,20246,1294,7451,374,2525366,18833,86589,9489,9159,3621518,60258,3524952,46706,15581,38634,29799,6432,32202,4136,25663,4170,116,2944,59
State average,2018,1.8532572924695119,977.2708743544281,17.874872343684455,5.272440132584483,1.7645686074520537,10.83786360364792,1.22015864739662,0.8634103363572488,98.11546095892697,1.8845390410730285,95.8870047888291,98.44695998709204,1.5530400129079596,93.63272423660082,5.684454750861427,110.76514978027816,12.860402504518659,83.55931482690016,11.283418048796655,2.863043630100207,60.184741643724095,26.75128435975907,65.37324591152286,64.20128896746105,45.42196239103343,71272.36,76557.45454545454,3735.818181818182,4344.787878787879,3778.181818181818,3442.5454545454545,335.6363636363636,117.72,85.18,59.74,74305.24,73060.02,1245.22,611.6060606060606,38.878787878787875,224.63636363636363,11.333333333333334,76321.48484848485,566.6060606060606,2606.3030303030305,285.42424242424244,277.4848484848485,71872.54,1187.48,70354.14,918.22,305.4,764.36,590.56,127.88,636.48,82.22,508.34,82.92,2.26,58.62,1.12
State median,2018,1.7932685584520471,980.3832794228738,14.72016013555211,3.8148312262678576,1.4022860262713026,7.975003419848713,1.1902450691315973,0.7475173717716765,98.49751954034043,1.5024804596595707,96.18803271569749,98.69148471480852,1.3085152851914694,95.44927893504253,3.994722234860549,104.33174854727945,6.435331230283911,89.63963963963964,10.724198513779358,2.0986798497569596,66.0676258140593,23.67532592401589,66.96119196119196,64.97842380195321,43.844808743169395,48793.5,45608,2007,2128,1484,1360,161,77,57.5,38,49933,49237.5,711,125,6,8,0,45569,249,1300,148,102,48500,732,48019,633.5,172,456,303.5,86,323.5,58,218.5,55,0,38,0
State SD,2018,0.6847021277706374,13.251513527317632,9.46427826162155,5.059776801726538,1.2678994694983325,8.260240245452657,0.5916090992313646,0.4785038211840955,1.4229133639904,1.4229133639903995,1.9788025013414954,0.9164379549749885,0.9164379549749884,8.490637229963106,8.500276515235303,40.40653531513514,17.827680897022006,22.778777209430228,5.9481562730764965,2.1787699619166054,22.75375399746962,19.559723230851407,15.162126086285165,17.299367953435496,17.325894065951967,83600.69322477939,95700.12489806731,5453.170049696698,6599.51368358673,6473.438916326399,6090.436304623981,448.2317214749126,124.81726071112348,119.00243351996407,94.49928409187845,86587.59336131527,85484.88732781117,1722.4277632434507,2150.8548582394214,71.17090240038304,739.1641317301345,32.962731480668694,95772.91277486853,940.5568476770137,4922.49293095511,426.71660899704784,365.6966059122747,84507.03403453877,1462.5319984638327,82959.68925389276,937.4967382800402,404.17822902319534,1142.3421832679862,970.5508673544365,154.66958066689608,1078.1307943825361,100.85477334327041,939.850652703798,119.48133489275679,6.160473080164264,94.80353261307495,3.021285035428819
Alabama,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alaska,2019,1.7108639863130881,984.4952951240376,14.970059880239521,3.3147989734816083,2.352437981180496,9.302822925577418,0.8554319931565441,0.6415739948674081,96.29324546952223,3.706754530477759,94.80024711696869,98.6857825567503,1.3142174432497014,96.27887082976903,3.2292557741659538,86.75496688741721,28.47682119205298,96.94656488549617,18.11023622047244,2.2142857142857144,62.142857142857146,18.39080459770115,75,50,37.5,9207,9004,302,262,254,208,46,22,8,6,9712,9352,360,46,0,0,0,9004,8,162,46,86,9212,140,9086,121,31,87,62,16,71,12,50,8,0,6,0
Arizona,2019,2.3380345425748548,979.0205395077556,10.772557005304574,3.3185006410739875,1.395278678633381,6.058777685597205,1.2821479749604043,0.9427558639414737,98.88380649331279,1.1161935066872173,96.8092775816636,99.1192142261026,0.8807857738974129,95.01847801493325,4.546597279835081,107.74122200718827,5.225324854852087,93.63613035668463,11.510002740476843,3.0805134189031507,56.24270711785297,38.589211618257266,66.66666666666666,54.83870967741935,40.32258064516129,77885,75591,3617,3897,3649,3229,420,111,102,75,80452,79554,898,296,50,122,1,75468,248,2811,369,189,78697,857,77199,686,264,482,320,186,296,124,196,102,0,75,0
Arkansas,2019,1.7962163571573428,960.772952458209,21.438711359619898,13.616478836515341,3.5924327143146857,4.229799808789871,0.9270794101457253,0.66633832604224,98.96780112968432,1.0321988703156808,95.08558648966368,98.17869312185266,1.821306878147333,NA,NA,NA,NA,NA,NA,6.351351351351351,19.72972972972973,42.465753424657535,48.38709677419355,51.61290322580645,37.096774193548384,33163,NA,NA,NA,NA,NA,NA,124,32,23,34877,34517,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,33777,740,32559,604,470,146,76,62,84,30,46,11,21,5,18
California,2019,2.0873588181214684,982.6600935775505,6.157138196841359,0.7071926050466176,0.9649757159184493,4.484969875876292,1.644793123350359,1.282071754955481,99.52886737446303,0.47113262553697766,97.80304612785746,99.57051853502712,0.42948146497288464,96.95542177195091,3.0245030831316315,98.2802836023533,2.3834665862120983,96.62317728319263,15.432883240667197,1.148573545757688,72.84179325676176,46.541200406917596,68.52459016393443,78.79781420765028,61.420765027322396,430752,425007,13258,13030,12590,10647,1943,423,721,562,440428,438353,2075,86,2,0,0,425007,440,10561,1941,316,435654,2699,428902,1850,310,1966,1184,915,1051,627,557,721,0,562,0
Colorado,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connecticut,2019,2.6317278849963213,987.0677457694267,13.045446827777463,0.8772426283321071,0.9904352255362499,11.177768973909105,1.6978889580621428,1.1319259720414285,99.36452592509279,0.6354740749072095,98.0795186143291,98.75003583612855,1.2499641638714487,NA,NA,NA,NA,NA,NA,0.6724511930585684,85.68329718004338,23.544303797468356,75.26881720430107,64.51612903225806,43.01075268817204,34881,NA,NA,NA,NA,NA,NA,35,60,40,35564,35338,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,34877,461,34445,436,31,395,323,93,302,70,253,60,0,40,0
Delaware,2019,1.48574612313121,973.3494289163339,9.657349800352865,6.964434952177546,0.6500139288699044,2.042900919305414,0.5571547961742037,0.27857739808710186,97.31610337972168,2.68389662027833,94.72257364901499,99.11276473955351,0.8872352604464796,96.44349521775467,2.4050515368186463,132.04633204633205,16.216216216216218,89.18128654970761,8.19672131147541,7.211538461538462,21.153846153846153,72.72727272727273,43.75,37.5,18.75,10482,10386,259,342,305,280,25,7,6,3,11066,10769,297,122,2,1,0,10385,37,157,23,42,10665,104,10389,93,75,22,9,16,6,7,2,6,0,3,0
District of Columbia,2019,0.6090133982947624,983.6327649208283,27.557856272838002,25.197929354445797,0.3806333739342265,1.9792935444579778,0.1522533495736906,0,98.02253563166929,1.9774643683307214,96.41817774792926,97.3221886850863,2.6778113149137064,94.89951278928136,4.811205846528624,100.9493670886076,5.69620253164557,52.507836990595614,6.865671641791045,9.14364640883978,7.18232044198895,30.76923076923077,75,25,0,12921,12466,632,638,335,312,23,5,2,0,13401,13136,265,37,1,4,0,12462,303,271,22,36,12774,362,12575,346,331,26,20,8,18,6,14,2,0,0,0
Florida,2019,1.2284659949140553,951.439743025946,45.185560505535264,4.641402650044932,2.184470660216822,38.359687195273516,0.7552436855891856,0.46366226267184185,95.08840507249671,4.9115949275032955,90.47088768692332,98.9037654801678,1.0962345198321988,95.48144394944647,4.518556050553527,100,0,0,NA,1.0271871363588279,84.89368454458902,3.202492211838006,62.64591439688716,61.478599221789885,37.7431906614786,199045,199751,9453,9453,0,0,0,457,158,97,220010,209204,10806,0,0,0,0,199751,9453,0,0,0,199751,9453,196863,2182,971,8025,7675,257,7768,161,7514,158,0,97,0
Georgia,2019,1.3255203071327541,974.9282683370378,20.38391594261467,10.450596080016165,4.316023439078602,5.617296423519903,0.7516670034350373,0.47686401293190545,97.17487943953127,2.825120560468733,94.73853693784264,98.29883189773095,1.701168102269053,NA,NA,NA,NA,NA,NA,5.126883425852498,27.557494052339415,23.597122302158276,57.3170731707317,56.70731707317073,35.97560975609756,120623,NA,NA,NA,NA,NA,NA,534,93,59,127322,123725,3597,NA,NA,NA,NA,NA,NA,NA,NA,NA,121203,2522,118571,2052,1293,695,477,164,531,94,383,85,8,56,3
Hawaii,2019,3.8603052053803006,980.9397430484348,15.079317208516798,3.076180710537427,0.9650763013450752,11.038060196634296,1.6285662585198142,0.9650763013450752,99.22791477136701,0.7720852286329902,97.33660521905674,98.76406567054049,1.2359343294595093,94.12509801556186,4.765064237891308,114.43037974683546,13.164556962025317,95.9070796460177,12.572087658592848,2.04,73.2,34.97267759562842,81.25,42.1875,25,16263,15605,790,904,867,758,109,16,27,16,16708,16579,129,176,7,34,1,15570,37,548,101,104,16329,250,16062,201,51,183,146,64,119,52,94,27,0,16,0
Idaho,2019,2.3314459723081318,983.8226197839845,36.684588666317744,7.7080458676309656,1.71289908169577,27.26364371699101,1.4274159014131418,1.1419327211305135,97.79442557349589,2.2055744265041177,96.2123679679866,96.56139672099434,3.4386032790056587,94.18565922824381,3.9967645239567964,75.59523809523809,73.69047619047619,97.00787401574803,21.59090909090909,2.1011673151750974,74.31906614785993,8.55148342059337,71.42857142857143,61.224489795918366,48.97959183673469,20677,19795,840,635,616,483,133,36,30,24,21491,21017,474,286,96,29,3,19763,19,168,34,619,20246,771,19966,711,162,573,502,49,524,35,467,30,0,24,0
Illinois,2019,2.2923945572214115,975.6902982324237,14.94110536169711,3.626553447437088,0.8476700131204575,10.466881901139564,1.3120457594386212,1.1425117568145298,98.45780929088257,1.5421907091174314,96.06432931033233,98.8327994681494,1.1672005318505982,96.15231524479235,3.290433859625846,108.84856630824373,21.975806451612904,90.20374562667214,13.00479123887748,2.4272323630981747,70.05426739023187,21.901408450704228,62.70096463022507,57.234726688102896,49.839228295819936,132368,130446,4464,4859,4383,3813,570,115,178,155,137791,135666,2125,560,196,613,7,129826,476,2640,367,981,133639,2027,130823,1545,492,1420,1065,311,1109,195,870,178,0,155,0
Indiana,2019,2.1886088735786995,980.9500375560103,46.47880027972753,5.270791784298997,5.348493874485224,35.85951462094331,1.5799425004532621,1.100779610971535,98.21424028897763,1.78575971102236,96.34326270000764,95.4585660158158,4.541433984184192,NA,NA,NA,NA,NA,NA,1.134020618556701,77.15241014210086,6.103286384976526,66.27218934911244,72.18934911242604,50.29585798816568,75747,NA,NA,NA,NA,NA,NA,413,122,85,78622,77218,1404,NA,NA,NA,NA,NA,NA,NA,NA,NA,73629,3589,72307,3440,407,2769,2195,169,2600,112,2083,121,1,84,1
Iowa,2019,1.5401242907322343,974.9256957579032,16.23885436368549,3.9989192110240475,2.593893542285869,9.646041610375574,0.9727100783572007,0.7025128343690894,98.47013436211255,1.529865637887455,96.00106425435679,98.81935591153483,1.1806440884651628,94.93109970278303,4.8068089705485,91.28724002248454,14.165261382799327,87.6231527093596,10.400562192550948,2.4625623960066556,59.40099833610649,15.966386554621847,59.64912280701754,63.1578947368421,45.614035087719294,36082,35134,1779,1624,1423,1275,148,96,36,26,37585,37010,575,91,6,0,0,35134,201,1184,142,252,36409,601,35656,426,148,357,253,57,300,34,219,36,0,26,0
Kansas,2019,1.8025399426464566,984.0229414174519,17.178751877645773,1.0651372388365423,1.6386726751331422,14.474941963676088,1.4748054076198278,1.3109381401065137,99.01297998918335,0.9870200108166577,97.4310438074635,98.42631140716071,1.5736885928393007,NA,NA,NA,NA,NA,NA,0.6200317965023847,84.26073131955485,12.452830188679245,66.66666666666666,81.81818181818183,72.72727272727273,36030,NA,NA,NA,NA,NA,NA,60,54,48,36980,36615,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,35986,629,35463,567,39,530,439,66,464,44,395,54,0,48,0
Kentucky,2019,1.1860488491305659,984.1592119811037,20.946828827017793,3.0555834757262037,3.3973263644587397,14.493918986832847,0.02010252286661976,0.02010252286661976,98.2694928982043,1.7305071017956974,96.71282669247941,97.94922074473517,2.0507792552648243,NA,NA,NA,NA,NA,NA,1.4587332053742803,69.19385796545106,8.183079056865465,67.79661016949152,1.694915254237288,1.694915254237288,48957,NA,NA,NA,NA,NA,NA,169,1,1,50621,49745,876,NA,NA,NA,NA,NA,NA,NA,NA,NA,48703,1042,47953,1004,152,721,590,59,662,40,550,1,0,1,0
Louisiana,2019,1.7853770750716724,969.116410018712,9.613568865770546,2.5063947400044633,3.776759197267,3.330414928499082,1.0643594101388818,0.8068531012343135,99.01412520609883,0.9858747939011746,95.95621356087777,99.2560051016793,0.7439948983206972,95.9863349985408,3.7716090710889083,105.37096040054621,3.3682294037323626,81.20950323974083,2.7127659574468086,2.607142857142857,34.64285714285714,53.608247422680414,53.84615384615385,59.61538461538461,45.19230769230769,56452,55913,2197,2315,1880,1829,51,220,62,47,58831,58251,580,135,6,49,2,55862,435,1645,43,74,57691,560,56032,420,146,194,87,104,90,56,31,53,9,42,5
Maine,2019,1.4231077114649116,985.0573690296184,20.27928488837499,3.9135462065285065,0.9783865516321266,15.387352130214355,0.8894423196655696,0.7115538557324558,97.66330785267547,2.336692147324531,96.20396108408617,98.09480812641084,1.9051918735891646,NA,NA,NA,NA,NA,NA,1.9298245614035086,75.87719298245614,9.248554913294797,37.5,62.5,50,11075,NA,NA,NA,NA,NA,NA,11,10,8,11512,11243,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,11015,228,10864,211,44,173,127,16,157,6,121,10,0,8,0
Maryland,2019,1.329606406285412,981.2193095112186,16.37833345924303,4.4420941300899,1.193623932915313,10.742615396237818,0.9216589861751152,0.74034902168165,99.07489184617458,0.9251081538254271,97.21419696720207,98.7219364971821,1.278063502817899,96.04593185767168,3.219762786129788,85.64054434537776,37.16564992961051,89.36986301369862,6.008583690987124,2.7121771217712176,65.59040590405904,12.376933895921239,71.5909090909091,69.31818181818183,55.68181818181818,64942,63568,2131,1825,1631,1533,98,79,61,49,66803,66185,618,479,7,0,0,63568,194,1054,91,792,65101,1084,64112,830,294,711,533,88,623,63,470,61,0,49,0
Massachusetts,2019,2.0042102834731956,986.8356547567552,21.354211725351096,0.7497765089252242,2.1339792946333307,18.470455921792542,1.5716469129394124,1.2832713325835567,99.18482924317831,0.815170756821692,97.87912590812883,97.9734369749127,2.0265630250873015,97.60359892724284,2.2623064278916862,105.92734225621415,0,11.492178098676293,5.2356020942408374,0.35111411208642807,86.49561107359892,10.850897736143637,71.94244604316546,78.41726618705036,64.02877697841727,68441,67692,1569,1662,191,181,10,148,109,89,69924,69354,570,93,0,0,0,67692,1471,88,10,0,67873,1481,67054,1387,52,1281,1105,139,1142,100,1005,109,0,89,0
Michigan,2019,1.6463803424090446,966.7583437223423,10.944146784800008,5.062857469142265,0.9992481846991311,4.882041130958612,0.9231149896744354,0.6376155083318266,99.21068781570128,0.7893121842987301,95.91276023226172,99.1504734904416,0.8495265095584037,NA,NA,NA,NA,NA,NA,4.626086956521739,44.608695652173914,33.72319688109162,64.73988439306359,56.06936416184971,38.72832369942196,101586,NA,NA,NA,NA,NA,NA,105,97,67,105915,105079,836,NA,NA,NA,NA,NA,NA,NA,NA,NA,103929,1150,100723,863,532,513,309,173,340,112,197,97,0,67,0
Minnesota,2019,2.825034148764436,970.1819197814478,14.839190363839563,3.78740841922265,1.7850490500434621,9.266732894573451,1.8471377126536694,1.288339749161803,98.73409961685824,1.2659003831417623,95.79003831417624,98.87685391101228,1.1231460889877285,94.38097603377624,5.477772258785546,93.8509492774157,8.727684896571267,90.97222222222221,11.583139727846001,2.5523012552301254,62.44769874476987,30.485762144053602,77.47252747252747,65.38461538461539,45.604395604395606,62503,60804,3529,3312,3013,2664,349,115,119,83,65250,64424,826,87,4,0,0,60804,299,2577,345,308,63468,956,61801,702,244,597,427,182,415,141,286,119,0,83,0
Mississippi,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,2019,1.2737961926091825,980.025195968645,16.559350503919372,4.297312430011198,0.7558790593505039,11.50615901455767,0.8958566629339306,0.6298992161254199,98.05509422567495,1.9449057743250477,96.09646293424105,98.43314812963307,1.566851870366932,96.52575587905935,3.4742441209406496,72.68331990330378,27.84045124899275,78.76940133037694,7.670654468684026,2.5950972104818257,69.48436179205409,11.070559610705596,51.64835164835166,70.32967032967034,49.45054945054945,70013,68958,2482,1804,1421,1312,109,54,64,45,72857,71440,1417,0,0,0,13,68945,383,1312,96,691,70257,1183,68916,1097,307,822,620,91,731,47,573,64,0,45,0
Montana,2019,1.1108025548458762,974.4515412385448,17.957974636674997,13.792465056002962,0.3702675182819587,3.795242062390077,0.8331019161344071,0.5554012774229381,97.1056179775281,2.89438202247191,94.6247191011236,98.3661062030968,1.6338937969032012,92.59464963436082,6.387114690363788,117.53623188405797,3.1884057971014492,86.68310727496917,9.103840682788052,7.680412371134021,21.1340206185567,29.268292682926827,50,75,50,10527,10003,690,811,703,639,64,4,9,6,11125,10803,322,98,12,31,2,9970,108,510,50,22,10609,194,10355,172,149,41,26,12,29,6,20,9,0,6,0
Nebraska,2019,2.037554934079105,970.7950459448662,7.351178585697164,0.9188973232121455,1.7578905313623652,4.674390731122653,1.1186576108669595,0.998801438274071,99.38455429819338,0.6154457018066309,96.48203295612467,99.37445985431499,0.6255401456850076,95.33359968038354,4.250898921294446,111.09022556390977,0.18796992481203006,88.74788494077835,4.671115347950429,1.25,63.58695652173913,43.58974358974359,52.94117647058824,54.90196078431373,49.01960784313725,24299,23862,1064,1182,1049,1000,49,44,28,25,25185,25030,155,103,1,16,0,23846,133,881,48,2,24846,184,24147,152,23,117,65,51,66,27,38,28,0,25,0
Nevada,2019,1.599052413384661,979.8933965057744,15.694403316553155,7.758365413088541,0.8587503701510216,7.077287533313592,1.0660349422564406,0.9475866153390583,97.22182236936807,2.7781776306319275,95.26702173600115,98.5464325647457,1.4535674352542989,95.2265324252295,4.770506366597572,106.89013035381751,6.021104903786468,86.7595818815331,13.721552878179386,4.943396226415095,45.09433962264151,22.594142259414227,74.07407407407408,66.66666666666666,59.25925925925925,33091,32158,1611,1722,1494,1289,205,29,36,32,34735,33770,965,1,0,204,3,31951,228,1084,202,97,33240,530,32610,481,262,239,204,54,185,40,164,36,0,32,0
New Hampshire,2019,1.829108962633917,985.628429579305,32.227157913073775,11.061754202595592,2.6130128037627385,18.552390906715445,1.219405975089278,0.7839038411288215,98.3636052090473,1.6363947909527072,96.94996572995203,96.8893601979498,3.1106398020501946,NA,NA,NA,NA,NA,NA,3.4324324324324325,57.567567567567565,9.859154929577464,42.857142857142854,66.66666666666666,42.857142857142854,11316,NA,NA,NA,NA,NA,NA,30,14,9,11672,11481,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,11111,370,10964,352,127,213,117,21,192,9,108,14,0,9,0
New Jersey,2019,0.9426057813154587,976.6129032258063,8.452031839128612,4.105571847507331,0.5027230833682447,3.8437369082530375,0.53414327607876,0.35609551738583994,98.91635414292523,1.0836458570747778,96.60298779603423,99.28684032730276,0.713159672697245,NA,NA,NA,NA,NA,NA,4.8574969021065675,45.47707558859975,24.52316076294278,72.22222222222221,56.666666666666664,37.77777777777778,93247,NA,NA,NA,NA,NA,NA,48,51,34,96526,95480,1046,NA,NA,NA,NA,NA,NA,NA,NA,NA,94673,807,92582,665,392,367,291,90,277,65,226,51,0,34,0
New Mexico,2019,1.4939759036144578,969.9759036144578,25.686746987951807,5.63855421686747,4.72289156626506,15.325301204819278,0.9156626506024097,0.5783132530120482,96.23411557369447,3.7658844263055373,93.34477321213245,97.5704277835743,2.4295722164256968,NA,NA,NA,NA,NA,NA,2.1951219512195124,59.66228893058161,9.748427672955975,35.483870967741936,61.29032258064516,38.70967741935484,20127,NA,NA,NA,NA,NA,NA,98,19,12,21562,20750,812,NA,NA,NA,NA,NA,NA,NA,NA,NA,20217,533,19638,489,117,318,175,31,287,11,164,19,0,12,0
New York,2019,1.3270019465777685,980.3862639115578,11.82742501514262,7.689213369891389,0.38839081363251754,3.749820831618711,0.8785030308354563,0.5918336207733601,97.23504790335706,2.7649520966429435,95.32790533523358,98.97941377602754,1.0205862239724572,93.17957989060326,2.65770285328537,256.1586638830898,1.2178148921363952,88.55609888617224,6.1584477337219115,6.5011727912431585,31.704456606724,35.388409371146736,56.44599303135889,66.2020905923345,44.599303135888505,212035,201526,5748,14724,13039,12236,803,84,190,128,222427,216277,6150,8722,281,0,43,201483,1685,3514,479,70,213719,2558,209871,2164,1663,811,494,287,524,162,332,189,1,128,0
North Carolina,2019,1.9547402450943536,979.7926638765674,9.314253731966687,2.4058341478084357,1.9881546082583597,4.920264975899891,1.3783424805152493,0.8520662606821542,99.22992755184934,0.7700724481506657,97.22475505230524,99.25228067183903,0.7477193281609685,96.1222631548171,3.877736845182902,96.23007324429126,3.769926755708746,90.329079919409,12.589838909541513,2.5829596412556057,52.82511210762332,39.72835314091681,59.401709401709404,70.51282051282051,43.58974358974359,117290,115067,4642,4467,4035,3527,508,238,165,102,120638,119709,929,0,0,0,0,115067,432,3527,508,175,118594,1115,116413,877,288,589,344,234,355,139,205,165,0,102,0
North Dakota,2019,1.3489587724475172,983.3909451142399,26.136076216170643,13.320967877919232,4.468425933732401,8.346682404519012,1.0117190793356379,0.5901694629457886,99.31340534204136,0.6865946579586368,97.66390354182366,97.46227709190673,2.5377229080932784,89.05657195851951,10.429137509484866,99.59579628132579,5.335489086499596,86.76948051948052,7.5771749298409725,5.096774193548387,31.93548387096774,16.161616161616163,56.25,75,43.75,11664,10563,1237,1232,1069,988,81,53,12,7,11943,11861,82,58,3,0,0,10563,163,930,78,66,11551,310,11368,296,158,99,54,16,83,9,45,12,0,7,0
Ohio,2019,1.9445831630877257,985.0410859399827,37.060577170442336,7.634569694768541,2.6331320651927177,26.792875410481077,0.8625777454941663,0.5069535872641152,97.80214900985703,2.197850990142971,96.33913506793358,96.36901332718824,3.630986672811768,96.17514868116402,3.7809657844160953,101.4208525115069,0,3.571428571428571,6.077348066298343,2.0600244997958352,72.29481420988158,7.257836769274216,64.98054474708171,44.3579766536965,26.07003891050584,130185,127107,4997,5068,181,170,11,348,114,67,135132,132162,2970,58,0,13,0,127094,4887,99,11,0,127264,4898,125458,4727,1009,3541,3013,257,3284,167,2846,103,11,60,7
Oklahoma,2019,1.6564729867482162,1000,14.632178049609243,7.475365273530412,5.5003397893306145,1.6564729867482162,0.891946992864424,0.5946313285762826,99.31453398856853,0.6854660114314639,99.31453398856853,98.53678219503908,1.4632178049609244,94.77573904179408,4.691216445803602,147.8497057492078,0,89.28352725045929,11.625514403292181,5.108853410740203,11.320754716981133,100,73.07692307692307,53.84615384615385,35.8974358974359,47088,44628,2209,3266,2916,2577,339,259,42,28,47413,47088,325,237,14,661,145,43822,350,1679,180,0,46399,689,46399,689,352,78,57,78,0,57,0,16,26,13,15
Oregon,2019,2.25587367107442,975.6653627396867,31.9902085483213,2.3038709832249396,1.7039045813434448,27.98243298375291,1.679905925268185,1.10393817946195,98.77213359565744,1.22786640434257,96.36854955317989,96.94256549009962,3.0574345099003812,NA,NA,NA,NA,NA,NA,0.7201800450112528,87.47186796699175,8.061749571183533,58.51063829787234,74.46808510638297,48.93617021276596,40655,NA,NA,NA,NA,NA,NA,71,70,46,42187,41669,518,NA,NA,NA,NA,NA,NA,NA,NA,NA,40336,1333,39412,1243,96,1166,930,94,1072,55,875,69,1,46,0
Pennsylvania,2019,1.2325015216068167,975.2054169202679,7.684114424832623,1.4683505782105903,0.699939135727328,5.515824710894705,0.8597078514911747,0.67711503347535,98.03541327923385,1.964586720766144,95.60466607992602,99.38056342203603,0.6194365779639728,95.12781497261108,4.029975654290931,132.41457428733244,11.138380215216161,84.51668092386655,5.195681511470985,1.9108910891089108,71.78217821782178,22.344827586206897,70.98765432098766,69.75308641975309,54.93827160493827,128181,125036,5297,7014,5928,5620,308,92,113,89,134074,131440,2634,2061,27,209,10,124817,1086,3350,271,590,130430,1010,127387,794,193,725,595,162,563,115,480,113,0,89,0
